order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,order_year,order_month,weekday,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,registration_year,registration_month,product_id,quantity,unit_price,sales,average_selling_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed,feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date,feedback_month,feedback_year
233646065,16379942,2023-09-19 22:28:29,2023-09-19 22:43:29,2023-09-19 22:48:29,On Time,578.85,Wallet,56968,2400,2023,September,Tuesday,Harshil Kuruvilla,pathakanirudh@example.org,913807361990,"37/62, Basu Chowk
Sikar 515907",Orai,332997,2024-04-10,Inactive,15,1370.56,2024,April,803607,1,949.73,949.73,949.73,Soap,Personal Care,"Kadakia, Mohan And Sathe",949.73,1461.12,35.0,365,21,98,56968,2023-09-19 22:43:29,2023-09-19 22:48:29,5.0,4.89,On Time,Traffic,3662619,4,"Average experience, could improve.",Delivery,Neutral,2023-09-19,September,2023
9870610018,94033330,2024-02-08 05:23:21,2024-02-08 05:36:21,2024-02-08 05:35:21,On Time,478.79,Card,44706,2918,2024,February,Thursday,Prisha Tella,joshibalveer@example.org,916400082007,"38
Nazareth, Vadodara-354901",Visakhapatnam,609564,2024-09-25,Regular,10,1747.91,2024,September,615545,2,448.16,896.32,448.16,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67,44706,2024-02-08 05:36:21,2024-02-08 05:35:21,-1.0,0.86,On Time,No Delay,4364701,2,Customer service was not helpful.,Product Quality,Negative,2024-02-08,February,2024
1398230967,46876240,2024-04-22 09:58:26,2024-04-22 10:13:26,2024-04-22 10:09:26,On Time,1186.66,Card,92744,7040,2024,April,Monday,Vihaan Doctor,jagvi98@example.org,916127817416,"H.No. 305
Sunder Street, Proddatur-711890",Vijayanagaram,447804,2023-06-16,Premium,5,1588.64,2023,June,951463,3,787.4,2362.2,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82,92744,2024-04-22 10:13:26,2024-04-22 10:09:26,-4.0,4.81,On Time,No Delay,4844693,1,The packaging was poor.,App Experience,Negative,2024-04-22,April,2024
8615488922,92209869,2023-11-04 00:06:14,2023-11-04 00:21:14,2023-11-04 00:42:14,Significantly Delayed,3803.34,Card,1328,9406,2023,November,Saturday,Bishakha Shah,rhora@example.net,913695072926,"32/119, Goyal, Dharmavaram-413935",Jhansi,680194,2023-10-03,Regular,19,483.76,2023,October,566052,3,87.3,261.9,87.3,Pain Reliever,Pharmacy,"Apte, Soman And Raju",87.3,109.12,20.0,365,14,53,1328,2023-11-04 00:21:14,2023-11-04 00:42:14,21.0,3.94,Significantly Delayed,Traffic,1300567,4,Very fresh and well-packaged.,Product Quality,Positive,2023-11-04,November,2023
2748841057,33544355,2023-12-30 05:03:21,2023-12-30 05:19:21,2023-12-30 05:43:21,Significantly Delayed,1587.18,Card,11008,1719,2023,December,Saturday,Aarnav Nayak,oscar01@example.com,915000656642,"015, Pandey Ganj
Karawal Nagar-700071",Sri Ganganagar,737494,2023-08-30,Premium,2,1083.95,2023,August,552496,2,508.0,1016.0,508.0,Dish Soap,Household Care,Dhar Plc,508.0,677.33,25.0,365,17,59,11008,2023-12-30 05:19:21,2023-12-30 05:43:21,24.0,0.84,Significantly Delayed,Traffic,5430155,3,The product met my expectations.,Delivery,Neutral,2023-12-30,December,2023
1375867721,4862761,2024-07-15 16:57:54,2024-07-15 17:08:54,2024-07-15 17:05:54,On Time,2244.24,Cash,21511,548,2024,July,Monday,Maya Chatterjee,quincyacharya@example.net,917319006066,"45, Sachar Ganj, Imphal 709402",Eluru,153679,2023-08-31,Premium,20,477.19,2023,August,500633,3,154.5,463.5,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,21511,2024-07-15 17:08:54,2024-07-15 17:05:54,-3.0,4.45,On Time,No Delay,3233069,1,Customer service was not helpful.,Delivery,Negative,2024-07-15,July,2024
8595141097,96511007,2024-03-31 10:24:16,2024-03-31 10:36:16,2024-03-31 10:39:16,On Time,3385.77,Upi,19332,9568,2024,March,Sunday,Hema Mannan,minhasria@example.net,914841825600,"25/07
Sarraf Ganj
Ajmer-104308",Dindigul,470156,2024-06-26,New,14,1243.4,2024,June,274207,1,328.51,328.51,328.51,Cough Syrup,Pharmacy,"Savant, Batta And Mander",328.51,410.64,20.0,365,25,51,19332,2024-03-31 10:36:16,2024-03-31 10:39:16,3.0,4.33,On Time,Traffic,3246894,4,Will definitely order again.,Product Quality,Positive,2024-03-31,March,2024
4673382071,21784094,2024-01-16 13:25:12,2024-01-16 13:40:12,2024-01-16 13:49:12,Slightly Delayed,1479.69,Upi,97477,9551,2024,January,Tuesday,Lakshit Rai,jagdish68@example.com,919072015729,"07/299, Shenoy Circle
Raipur 072826",Bareilly,284389,2024-05-18,Regular,17,1530.19,2024,May,256783,1,906.54,906.54,906.54,Pet Treats,Pet Care,"Basu, Thakur And Rege",906.54,1394.68,35.0,365,16,98,97477,2024-01-16 13:40:12,2024-01-16 13:49:12,9.0,4.9,Slightly Delayed,Traffic,6084184,3,"Average experience, could improve.",Delivery,Neutral,2024-01-16,January,2024
2948696008,51872499,2024-04-10 10:05:48,2024-04-10 10:22:48,2024-04-10 10:19:48,On Time,3103.41,Cash,89164,843,2024,April,Wednesday,Nakul Banerjee,sanghayashoda@example.org,910473581550,"H.No. 60, Narain Chowk
Sirsa 944864",Bareilly,264965,2024-04-11,Premium,1,1234.0,2024,April,131937,2,287.81,575.62,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi And Ganguly",287.81,479.68,40.0,180,18,68,89164,2024-04-10 10:22:48,2024-04-10 10:19:48,-3.0,2.28,On Time,No Delay,8458237,2,Customer service was not helpful.,Customer Service,Negative,2024-04-10,April,2024
6839692624,64497538,2023-11-19 01:53:50,2023-11-19 02:10:50,2023-11-19 02:35:50,Significantly Delayed,4464.84,Cash,44627,1835,2023,November,Sunday,Libni Chadha,vyaswaida@example.net,914625245708,"755, Gulati, Mysore 740771",Bongaigaon,753834,2024-01-05,Premium,13,1338.69,2024,January,67197,2,552.2,1104.4,552.2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,44627,2023-11-19 02:10:50,2023-11-19 02:35:50,25.0,1.17,Significantly Delayed,Traffic,5909067,1,I had a bad experience.,Delivery,Negative,2023-11-19,November,2023
5770951298,75510747,2023-10-02 18:09:57,2023-10-02 18:23:57,2023-10-02 18:21:57,On Time,957.11,Upi,4946,8044,2023,October,Monday,Shaurya Luthra,yachana38@example.com,911338256914,"30/18, Bhandari Marg, Adoni 846635",Fatehpur,186578,2024-03-18,New,7,555.18,2024,March,329351,3,310.87,932.61,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita And Sathe",310.87,388.59,20.0,7,23,95,4946,2023-10-02 18:23:57,2023-10-02 18:21:57,-2.0,0.95,On Time,No Delay,929702,5,Items were in perfect condition.,Delivery,Positive,2023-10-02,October,2023
5084771819,6344345,2024-08-29 21:54:24,2024-08-29 22:05:24,2024-08-29 22:18:24,Slightly Delayed,1207.68,Cash,66403,5500,2024,August,Thursday,Shaurya Chhabra,samarjhaveri@example.net,915052725276,"074
Saha Street, Erode-682888",Burhanpur,789598,2024-10-03,Premium,19,1110.11,2024,October,154179,2,582.87,1165.74,582.87,Pain Reliever,Pharmacy,"Barad, Devi And Andra",582.87,728.59,20.0,365,10,59,66403,2024-08-29 22:05:24,2024-08-29 22:18:24,13.0,1.37,Slightly Delayed,Traffic,6892019,4,The product met my expectations.,App Experience,Neutral,2024-08-29,August,2024
422403644,56548063,2023-05-27 23:26:14,2023-05-27 23:46:14,2023-05-27 23:54:14,Slightly Delayed,2331.5,Upi,23782,4684,2023,May,Saturday,Advay Baria,qushikrish@example.net,910860756884,"H.No. 54
Bhandari Path
Siliguri-730057",Thanjavur,443618,2024-08-11,New,20,537.48,2024,August,317242,1,198.15,198.15,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63,23782,2023-05-27 23:46:14,2023-05-27 23:54:14,8.0,0.56,Slightly Delayed,Traffic,6001815,2,The packaging was poor.,App Experience,Negative,2023-05-27,May,2023
7176758896,18394558,2023-07-13 12:50:53,2023-07-13 13:00:53,2023-07-13 13:01:53,On Time,2640.24,Cash,75492,2866,2023,July,Thursday,Dipta Sarraf,yashodalata@example.org,915052350631,"36, Subramanian Circle, Hyderabad 897585",Bareilly,155249,2023-12-30,Regular,2,1186.59,2023,December,492958,2,84.2,168.4,84.2,Lotion,Personal Care,Acharya Plc,84.2,129.54,35.0,365,26,88,75492,2023-07-13 13:00:53,2023-07-13 13:01:53,1.0,2.94,On Time,Traffic,3856968,4,"It was okay, nothing special.",Delivery,Neutral,2023-07-13,July,2023
8252905093,42589311,2024-04-21 23:13:31,2024-04-21 23:29:31,2024-04-21 23:30:31,On Time,2315.77,Card,40596,7934,2024,April,Sunday,Yadavi Uppal,sureshwahab@example.org,918756937201,"167, Oommen Marg, Katihar-142018",Dehradun,176202,2023-11-29,Regular,11,452.1,2023,November,647462,3,326.42,979.26,326.42,Lotion,Personal Care,"Balan, Samra And Sekhon",326.42,502.18,35.0,365,22,64,40596,2024-04-21 23:29:31,2024-04-21 23:30:31,1.0,3.25,On Time,Traffic,7342761,5,Great prices and fast delivery!,Customer Service,Positive,2024-04-21,April,2024
1488561572,75928073,2024-08-27 08:18:40,2024-08-27 08:32:40,2024-08-27 08:31:40,On Time,4053.52,Cash,31495,3970,2024,August,Tuesday,Harsh Aggarwal,dayamai16@example.com,919146290492,"H.No. 73, Ahuja Marg
Motihari-981926",Udupi,442492,2023-08-01,Inactive,20,1684.84,2023,August,585299,1,799.46,799.46,799.46,Pet Treats,Pet Care,"Sharma, Chandra And Prashad",799.46,1229.94,35.0,365,13,50,31495,2024-08-27 08:32:40,2024-08-27 08:31:40,-1.0,2.51,On Time,No Delay,6301325,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-08-27,August,2024
6212984517,72702075,2024-03-16 21:47:29,2024-03-16 22:05:29,2024-03-16 22:03:29,On Time,1388.01,Upi,15665,6591,2024,March,Saturday,Veda Thaman,azaanprabhakar@example.org,916584396393,"295, Warrior Path, Durg-256359",Jalna,362822,2024-07-01,Regular,5,1863.18,2024,July,853932,1,941.19,941.19,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94,15665,2024-03-16 22:05:29,2024-03-16 22:03:29,-2.0,1.27,On Time,No Delay,175550,4,Will definitely order again.,Customer Service,Positive,2024-03-16,March,2024
6309784337,26250082,2024-05-06 17:37:10,2024-05-06 17:53:10,2024-05-06 17:53:10,On Time,1905.92,Card,23009,396,2024,May,Monday,Om Bora,hegdenitara@example.net,918833747830,"H.No. 24
Sani Ganj
Burhanpur-998507",Arrah,557458,2024-10-24,New,1,796.49,2024,October,120532,1,697.53,697.53,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,23009,2024-05-06 17:53:10,2024-05-06 17:53:10,0.0,4.05,On Time,No Delay,3584525,2,Delivery was late and I was unhappy.,Delivery,Negative,2024-05-06,May,2024
4613890018,53538932,2023-10-24 12:43:17,2023-10-24 13:00:17,2023-10-24 13:00:17,On Time,1545.79,Wallet,82638,8307,2023,October,Tuesday,Quincy Nanda,maya02@example.com,919603784118,"H.No. 57
Mander Ganj
Katni-110592",Thoothukudi,932768,2023-05-11,Premium,9,1763.76,2023,May,490602,1,549.47,549.47,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71,82638,2023-10-24 13:00:17,2023-10-24 13:00:17,0.0,3.82,On Time,No Delay,4434255,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-10-24,October,2023
3429728472,64017365,2023-03-31 08:31:30,2023-03-31 08:48:30,2023-03-31 08:57:30,Slightly Delayed,4138.27,Cash,77476,2104,2023,March,Friday,Vasatika Banerjee,warjaschanda@example.net,916933171516,"71, Issac Marg, Malda-139706",Delhi,130657,2024-05-22,Premium,2,1767.76,2024,May,851978,1,715.72,715.72,715.72,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92,77476,2023-03-31 08:48:30,2023-03-31 08:57:30,9.0,1.25,Slightly Delayed,Traffic,2332501,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-03-31,March,2023
267738904,63368244,2023-10-24 23:10:36,2023-10-24 23:24:36,2023-10-24 23:38:36,Slightly Delayed,3596.07,Card,73022,8030,2023,October,Tuesday,Jeevika Tara,rkapur@example.net,910657846620,"12/41, Uppal
Aizawl-053988",Danapur,905945,2024-08-01,New,19,1245.73,2024,August,606256,2,369.28,738.56,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,73022,2023-10-24 23:24:36,2023-10-24 23:38:36,14.0,4.28,Slightly Delayed,Traffic,529507,5,"Overall good experience, thank you!",Product Quality,Positive,2023-10-24,October,2023
3850416839,57081917,2024-07-01 02:05:28,2024-07-01 02:23:28,2024-07-01 02:36:28,Slightly Delayed,5490.94,Upi,32659,8131,2024,July,Monday,Nidra Choudhary,htiwari@example.net,914316153012,"H.No. 578
Gaba Zila
Nagercoil-822965",Howrah,420892,2023-12-16,Inactive,6,1378.87,2023,December,697683,3,123.74,371.21999999999997,123.74,Toilet Cleaner,Household Care,"Murty, Varghese And Saxena",123.74,164.99,25.0,365,14,82,32659,2024-07-01 02:23:28,2024-07-01 02:36:28,13.0,1.32,Slightly Delayed,Traffic,3049810,4,"Average experience, could improve.",App Experience,Neutral,2024-07-01,July,2024
3412702479,86479284,2023-12-24 07:32:20,2023-12-24 07:46:20,2023-12-24 07:51:20,On Time,2344.83,Cash,35140,2577,2023,December,Sunday,Harini Kadakia,jacobmadan@example.org,916786214335,"H.No. 43, Bhasin Marg, Nellore-336446",Davanagere,315863,2024-10-17,Premium,9,461.87,2024,October,444361,3,822.63,2467.89,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa And Kale",822.63,1028.29,20.0,365,20,71,35140,2023-12-24 07:46:20,2023-12-24 07:51:20,5.0,1.11,On Time,Traffic,5808553,4,"Overall good experience, thank you!",App Experience,Positive,2023-12-24,December,2023
2016183232,44928499,2023-07-19 04:15:07,2023-07-19 04:35:07,2023-07-19 04:46:07,Slightly Delayed,1934.43,Card,38755,5767,2023,July,Wednesday,Aarav Andra,sonikabir@example.org,910814388898,"H.No. 730
Saraf Marg, Lucknow-500239",Ramgarh,227609,2023-04-09,New,10,915.27,2023,April,14145,3,630.84,1892.52,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah And Pingle",630.84,841.12,25.0,3,14,53,38755,2023-07-19 04:35:07,2023-07-19 04:46:07,11.0,1.63,Slightly Delayed,Traffic,2917013,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-07-19,July,2023
3810280204,84361534,2023-10-26 17:52:28,2023-10-26 18:06:28,2023-10-26 18:10:28,On Time,2956.37,Wallet,70290,480,2023,October,Thursday,Ansh Agrawal,ayush35@example.net,916376339108,"155, Bal Zila
Hyderabad-668727",Narasaraopet,332324,2024-07-24,Regular,1,438.19,2024,July,880510,3,951.43,2854.29,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,70290,2023-10-26 18:06:28,2023-10-26 18:10:28,4.0,0.75,On Time,Traffic,1159860,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-10-26,October,2023
2416767295,767523,2024-07-05 03:36:54,2024-07-05 03:50:54,2024-07-05 03:59:54,Slightly Delayed,2358.76,Card,28144,39,2024,July,Friday,Maya Khosla,khannaijaya@example.org,918702216695,"H.No. 10
Venkatesh Street, Kakinada 570578",Vasai-Virar,375272,2023-05-27,Inactive,13,1737.28,2023,May,284460,1,505.95,505.95,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand And Khare",505.95,674.6,25.0,3,21,85,28144,2024-07-05 03:50:54,2024-07-05 03:59:54,9.0,1.13,Slightly Delayed,Traffic,8809496,3,The packaging was poor.,Customer Service,Negative,2024-07-05,July,2024
2283439407,46623192,2023-07-14 02:18:09,2023-07-14 02:28:09,2023-07-14 02:32:09,On Time,1216.8,Upi,58922,2848,2023,July,Friday,Warinder Sastry,pallaraksha@example.com,913785653819,"H.No. 50, Uppal Marg
Anantapur-558351",Nizamabad,232354,2024-10-22,New,6,1970.59,2024,October,376447,1,724.84,724.84,724.84,Butter,Dairy & Breakfast,Gara And Sons,724.84,906.05,20.0,7,17,64,58922,2023-07-14 02:28:09,2023-07-14 02:32:09,4.0,0.57,On Time,Traffic,2694712,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-07-14,July,2023
4328802292,9738801,2023-06-14 19:43:21,2023-06-14 19:57:21,2023-06-14 20:15:21,Significantly Delayed,1926.12,Cash,66985,1268,2023,June,Wednesday,Damyanti Nadkarni,ganga81@example.com,911334078635,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659,2024-03-02,Inactive,19,376.73,2024,March,378676,2,881.42,1762.84,881.42,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65,66985,2023-06-14 19:57:21,2023-06-14 20:15:21,18.0,3.65,Significantly Delayed,Traffic,7498417,4,"Average experience, could improve.",Delivery,Neutral,2023-06-14,June,2023
7072715691,74195536,2023-12-25 19:14:20,2023-12-25 19:28:20,2023-12-25 19:29:20,On Time,2120.77,Cash,82046,3755,2023,December,Monday,Champak Chhabra,ishanviratti@example.org,917254004313,"21/29
Yohannan, Ambarnath-175439",Amaravati,861407,2024-10-09,Premium,5,650.62,2024,October,863930,2,242.57,485.14,242.57,Shampoo,Personal Care,"Sathe, Agarwal And Dhar",242.57,373.18,35.0,365,26,72,82046,2023-12-25 19:28:20,2023-12-25 19:29:20,1.0,3.65,On Time,Traffic,3262730,4,"Average experience, could improve.",Delivery,Neutral,2023-12-25,December,2023
5640741373,90298394,2024-05-10 06:46:20,2024-05-10 06:57:20,2024-05-10 06:57:20,On Time,765.76,Card,20090,3383,2024,May,Friday,Urvashi Oak,tacharya@example.com,916127998611,"82, Nagi Ganj
Kulti 065984",Bhilwara,744905,2023-04-22,Regular,1,1947.79,2023,April,89084,2,598.83,1197.66,598.83,Milk,Dairy & Breakfast,"Wali, Virk And Iyer",598.83,748.54,20.0,7,27,74,20090,2024-05-10 06:57:20,2024-05-10 06:57:20,0.0,4.34,On Time,No Delay,6773414,3,I had a bad experience.,Delivery,Negative,2024-05-10,May,2024
6931094066,17159117,2023-11-15 21:59:17,2023-11-15 22:18:17,2023-11-15 22:14:17,On Time,2802.27,Card,66225,7331,2023,November,Wednesday,Tripti Bassi,vinayaganguly@example.net,917142993879,"28
Venkataraman, Silchar 532742",Karawal Nagar,778786,2024-05-21,Premium,1,336.26,2024,May,461804,3,310.69,932.0699999999999,310.69,Sugar,Grocery & Staples,"Ghose, Ben And Divan",310.69,365.52,15.0,365,15,97,66225,2023-11-15 22:18:17,2023-11-15 22:14:17,-4.0,3.82,On Time,No Delay,7171637,3,"Average experience, could improve.",Product Quality,Neutral,2023-11-15,November,2023
3417088709,62629494,2024-05-30 17:24:44,2024-05-30 17:37:44,2024-05-30 17:58:44,Significantly Delayed,912.29,Upi,63738,2101,2024,May,Thursday,Anamika Bali,ssridhar@example.net,912401544660,"571, Nair Path, Nizamabad-216385",Jorhat,597801,2024-09-13,Premium,14,1504.45,2024,September,366066,3,918.58,2755.7400000000002,918.58,Soap,Personal Care,Mandal Llc,918.58,1413.2,35.0,365,16,52,63738,2024-05-30 17:37:44,2024-05-30 17:58:44,21.0,1.29,Significantly Delayed,Traffic,3283932,4,Will definitely order again.,Product Quality,Positive,2024-05-30,May,2024
4424404315,9274874,2023-07-16 07:24:04,2023-07-16 07:36:04,2023-07-16 07:40:04,On Time,494.48,Wallet,8506,1950,2023,July,Sunday,Kashvi Ganguly,fray@example.org,919362005254,"H.No. 813
Vasa Marg
Darbhanga 804686",Arrah,271335,2024-09-26,Regular,20,792.52,2024,September,313754,2,136.6,273.2,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal And Dara",136.6,210.15,35.0,90,25,67,8506,2023-07-16 07:36:04,2023-07-16 07:40:04,4.0,2.43,On Time,Traffic,8199864,4,"Overall good experience, thank you!",Product Quality,Positive,2023-07-16,July,2023
2444087306,56250563,2023-07-28 08:25:29,2023-07-28 08:35:29,2023-07-28 08:37:29,On Time,2440.73,Wallet,75692,5429,2023,July,Friday,Anthony Tara,tnagarajan@example.com,911199558345,"H.No. 220, Brahmbhatt Marg, Gulbarga-331993",Jabalpur,202458,2023-09-02,Premium,20,733.3,2023,September,366066,1,918.58,918.58,918.58,Soap,Personal Care,Mandal Llc,918.58,1413.2,35.0,365,16,52,75692,2023-07-28 08:35:29,2023-07-28 08:37:29,2.0,4.67,On Time,Traffic,945453,5,Items were in perfect condition.,Delivery,Positive,2023-07-28,July,2023
486085268,51040116,2023-12-11 19:39:16,2023-12-11 19:51:16,2023-12-11 19:56:16,On Time,4749.99,Upi,90390,4690,2023,December,Monday,Inaya Pillai,wyattsavant@example.com,912195862964,"77
Mistry Ganj, Unnao-632141",Berhampur,595645,2023-11-14,Regular,11,783.03,2023,November,354409,3,325.08,975.24,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60,90390,2023-12-11 19:51:16,2023-12-11 19:56:16,5.0,0.53,On Time,Traffic,5730680,5,Items were in perfect condition.,Customer Service,Positive,2023-12-11,December,2023
1731312620,49795571,2023-05-08 20:32:00,2023-05-08 20:42:00,2023-05-08 20:41:00,On Time,843.21,Wallet,75316,1309,2023,May,Monday,Rajata Agrawal,charvikurian@example.net,912035357315,"43/482
Munshi Zila, Khandwa 356038",Loni,73093,2024-03-08,Premium,13,401.72,2024,March,589812,1,163.03,163.03,163.03,Detergent,Household Care,Bir Plc,163.03,217.37,25.0,365,22,52,75316,2023-05-08 20:42:00,2023-05-08 20:41:00,-1.0,2.13,On Time,No Delay,113770,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-05-08,May,2023
6475582506,82529927,2023-09-23 04:50:27,2023-09-23 05:01:27,2023-09-23 05:05:27,On Time,3895.25,Wallet,52304,2425,2023,September,Saturday,Yoshita Jain,omyapadmanabhan@example.com,911559626739,"53, Iyer Ganj
Sangli-Miraj & Kupwad 327741",Chinsurah,934156,2024-04-03,Inactive,3,587.28,2024,April,140489,2,650.2,1300.4,650.2,Soap,Personal Care,"Biswas, Kapoor And Patel",650.2,1000.31,35.0,365,28,95,52304,2023-09-23 05:01:27,2023-09-23 05:05:27,4.0,2.09,On Time,Traffic,8086727,5,Very happy with the service!,Delivery,Positive,2023-09-23,September,2023
1868581378,93198324,2024-03-29 18:27:14,2024-03-29 18:43:14,2024-03-29 18:47:14,On Time,2065.81,Card,38861,6383,2024,March,Friday,Bhavya Dutta,kdugar@example.org,918645121437,"25/800, Chanda Road, Jamshedpur-861401",Thane,196294,2023-11-19,Inactive,11,1742.23,2023,November,552883,3,888.16,2664.48,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel And Mall",888.16,1184.21,25.0,3,18,94,38861,2024-03-29 18:43:14,2024-03-29 18:47:14,4.0,3.94,On Time,Traffic,3180619,2,Items were missing from my order.,Product Quality,Negative,2024-03-29,March,2024
8884235937,20298398,2024-08-09 11:51:55,2024-08-09 12:01:55,2024-08-09 12:09:55,Slightly Delayed,1655.6,Upi,81977,8826,2024,August,Friday,Urvi Bali,yuvrajdayal@example.org,914923522636,"H.No. 412
Batra Zila, Bhilai 424489",Ahmednagar,278627,2023-12-22,New,1,1049.6,2023,December,859361,2,432.39,864.78,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,81977,2024-08-09 12:01:55,2024-08-09 12:09:55,8.0,4.57,Slightly Delayed,Traffic,5525089,5,Very fresh and well-packaged.,Product Quality,Positive,2024-08-09,August,2024
4590662628,87200291,2024-01-10 11:48:31,2024-01-10 12:02:31,2024-01-10 12:17:31,Slightly Delayed,3148.95,Cash,18200,5462,2024,January,Wednesday,Anya Panchal,ngandhi@example.net,912129987003,"04/693, Ramanathan Chowk
Faridabad-115332",Ichalkaranji,603624,2024-02-03,Inactive,12,526.58,2024,February,131937,2,287.81,575.62,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi And Ganguly",287.81,479.68,40.0,180,18,68,18200,2024-01-10 12:02:31,2024-01-10 12:17:31,15.0,2.1,Slightly Delayed,Traffic,478239,3,Not worth the price I paid.,Customer Service,Negative,2024-01-10,January,2024
992302540,32203588,2023-11-26 21:32:11,2023-11-26 21:51:11,2023-11-26 21:54:11,On Time,198.72,Wallet,12863,956,2023,November,Sunday,Krish Srinivas,agastya33@example.org,916712649181,"51/956
Krish Road
Tezpur-618176",Berhampur,622176,2024-04-06,Premium,9,1678.38,2024,April,993331,2,102.44,204.88,102.44,Pulses,Grocery & Staples,"Parmer, Gola And Yogi",102.44,120.52,15.0,365,28,86,12863,2023-11-26 21:51:11,2023-11-26 21:54:11,3.0,3.48,On Time,Traffic,2088092,2,The packaging was poor.,Delivery,Negative,2023-11-26,November,2023
7169974633,59110513,2024-10-16 16:03:22,2024-10-16 16:22:22,2024-10-16 16:21:22,On Time,2475.21,Upi,69861,4905,2024,October,Wednesday,Chaaya Mody,choudharyjagrati@example.org,913293933121,"132
Walla, Secunderabad 502542",Raebareli,594217,2023-06-16,Inactive,12,1377.27,2023,June,153019,2,947.95,1895.9,947.95,Onions,Fruits & Vegetables,Aurora Llc,947.95,1263.93,25.0,3,13,88,69861,2024-10-16 16:22:22,2024-10-16 16:21:22,-1.0,2.57,On Time,No Delay,4421485,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-10-16,October,2024
6703651257,93198324,2024-01-17 01:26:31,2024-01-17 01:43:31,2024-01-17 01:46:31,On Time,727.87,Card,4285,5882,2024,January,Wednesday,Bhavya Dutta,kdugar@example.org,918645121437,"25/800, Chanda Road, Jamshedpur-861401",Thane,196294,2023-11-19,Inactive,11,1742.23,2023,November,954722,1,616.45,616.45,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,11,58,4285,2024-01-17 01:43:31,2024-01-17 01:46:31,3.0,2.43,On Time,Traffic,3129645,2,Delivery was late and I was unhappy.,Delivery,Negative,2024-01-17,January,2024
7180810221,20940403,2023-09-10 16:44:46,2023-09-10 16:58:46,2023-09-10 17:07:46,Slightly Delayed,657.8,Cash,59848,754,2023,September,Sunday,Tanvi Kala,zayyan13@example.com,918270808381,"H.No. 537
Krishna Circle
Gurgaon 910763",Dhule,711075,2023-05-08,Premium,11,1511.1,2023,May,659290,3,319.34,958.02,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66,59848,2023-09-10 16:58:46,2023-09-10 17:07:46,9.0,0.51,Slightly Delayed,Traffic,8616443,3,"It was okay, nothing special.",Delivery,Neutral,2023-09-10,September,2023
